desertionNo,happenDt,happenPlace,upKindNm,kindNm,colorCd,age,weight,processState,sexCd,neuterYn,specialMark,careNm,careTel,careAddr,rfidCd,noticeSdt,noticeEdt,popfile1,popfile2
428355202600443,20260805,작전동 루아어린이집,고양이,코리안 숏헤어,레몬색&흰색,2026(년생),2.0(Kg),보호중,M,N,기관지염있슴,신영재동물병원,032-552-0075,인천광역시 계양구 장제로 923 (병방동) ,,20260807,20260818,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608070008956.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608070008983.jpg
428355202600442,20260805,작전동 루아어린이집,고양이,코리안 숏헤어,검은색흰색황토색조합,2026(년생),1.4(Kg),보호중,F,N,기관지염있슴,신영재동물병원,032-552-0075,인천광역시 계양구 장제로 923 (병방동) ,,20260807,20260818,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608070008937.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608070008957.jpg
428355202600441,20260805,방축동 방축공원,개,믹스견,흰색,2025(년생),8.0(Kg),보호중,M,N,스피츠 믹스견,신영재동물병원,032-552-0075,인천광역시 계양구 장제로 923 (병방동) ,,20260807,20260818,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/20260807000843.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/20260807000867.jpg
428355202600440,20260805,계산동 짜장마을 가게앞,개,푸들,엷은 황갈색&흰색,2020(년생),6.0(Kg),보호중,M,N,"양쪽귀 갈색,털엉켜았슴",신영재동물병원,032-552-0075,인천광역시 계양구 장제로 923 (병방동) ,,20260807,20260818,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608070008435.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608070008456.jpg
413590202600126,20260805,신지면 내동리 인근,개,믹스견,회색,2024(년생),8(Kg),보호중,M,N,회색,유기동물임시보호센터,061-550-5749,전라남도 완도군 신지면 신지로6번길 23-89 (신지면) ,,20260807,20260818,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608071008198.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608071008235.jpg
413590202600125,20260805,고금면 덕암리 인근,개,믹스견,금색&흰색,2023(년생),6(Kg),보호중,F,N,금색&흰색,유기동물임시보호센터,061-550-5749,전라남도 완도군 신지면 신지로6번길 23-89 (신지면) ,,20260807,20260818,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608071008714.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608071008746.jpg
413583202600529,20260805,금성면 비동내길73,개,믹스견,흰색,2023(년생),8(Kg),보호중,M,U,"온순함,종합+광견병 백신접종,심장사상충+진드기예방약복용,심장사상충양성",담양군 동물보호센터,061-380-2734,전라남도 담양군 무정면 무정로 756  동물보호센터,,20260807,20260821,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608071308657.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608071308674.jpg
441398202600325,20260805,경기 구리시 아차산로 439 (교문동) 인근,개,비숑 프리제,흰색,2023(년생),6(Kg),종료(입양),M,Y,"온순, 활달, 사람 잘 따름, 좌측 허벅지에 탈모, 항문 주변 발진, 발바닥 패드 습진",구리시 반려돌봄센터,031-566-0059,경기도 구리시 동구릉로136번길 57 (인창동) 2층,,20260806,20260806,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608072008513.jpeg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608072008529.jpeg
450650202601918,20260805,서귀포시 대정읍 상모리 2256-1,개,믹스견,갈색&검정,2025(년생),16.3(Kg),보호중,M,N,개체관리번호 1506 ,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,,20260806,20260818,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608060908618.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608060908632.jpg
450650202601917,20260805,서귀포시 남원읍 신례리 1150,개,믹스견,갈색,2026(60일미만)(년생),2.6(Kg),보호중,F,N,개체관리번호 1505 - 2개월,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,,20260806,20260818,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608060908446.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608060908463.jpg
450650202601916,20260805,서귀포시 남원읍 신례리 1150,개,믹스견,갈색,2026(60일미만)(년생),2.7(Kg),보호중,M,N,개체관리번호 1504 - 2개월,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,,20260806,20260818,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608060908974.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608060908991.jpg
450650202601915,20260805,서귀포시 남원읍 신례리 1817-2,개,믹스견,갈색,2026(60일미만)(년생),3.3(Kg),보호중,F,N,개체관리번호 1503 - 2개월,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,,20260806,20260818,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608060908917.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608060908935.jpg
448539202600225,20260805,의령군청,개,시츄,검정&흰색,2018(년생),4.5(Kg),보호중,M,U,"녹내장,많이 신체적마름,회색색깔을 띰",의령군 동물보호센터,055-570-4203,경상남도 의령군 의령읍 남강로 485-75  ,,20260806,20260818,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608060908395.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608060908422.jpg
445468202602119,20260805,익산시 춘포면 쌍정리 궁성로124 더반포레아파트,고양이,믹스묘,기타(흰회검),2025(년생),12(Kg),종료(입양),M,N,아메리칸숏헤어 믹스묘로 보이며 사람을 잘따름,익산유기동물보호소,063-855-1214,전북특별자치도 익산시 삼기면 황금로 342-17  ,,20260806,20260818,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608061108215.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608061108251.jpg
445467202601566,20260805,매트로타워2차,개,비숑 프리제,흰색,2019(년생),8(Kg),보호중,M,N,7살추정 순함 중성화x,군산유기동물보호센터,063-451-2975,전북특별자치도 군산시 대야면 보덕안정길 124  ,410100004139415,20260806,20260821,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608061308763.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608061308809.jpg
445467202601565,20260805,매트로타워2차,개,비숑 프리제,흰색,2019(년생),6(Kg),보호중,F,N,7살추정 순함 중성화x,군산유기동물보호센터,063-451-2975,전북특별자치도 군산시 대야면 보덕안정길 124  ,410100004139416,20260806,20260821,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608061308520.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608061308568.jpg
444459202600167,20260805,장평면 도림저수지 인근,개,믹스견,흰색,2026(60일미만)(년생),1(Kg),보호중,M,N,사람을  잘 따르고 온순함,청양보호소,041-940-2974,충청남도 청양군 대치면 청산로 446-17 (대치면) ,,20260806,20260818,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608051608480.png,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608051608512.jpg
444459202600166,20260805,장평면 도림저수지 인근,개,믹스견,흰색,2026(60일미만)(년생),1(Kg),보호중,F,N,사람을  잘 따르고 온순함,청양보호소,041-940-2974,충청남도 청양군 대치면 청산로 446-17 (대치면) ,,20260806,20260818,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608051508933.png,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608051508987.jpg
444459202600165,20260805,장평면 도림저수지 인근,개,믹스견,흰색,2026(60일미만)(년생),1(Kg),보호중,M,N,사람을  잘 따르고 온순함,청양보호소,041-940-2974,충청남도 청양군 대치면 청산로 446-17 (대치면) ,,20260806,20260818,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608051508259.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608051508304.jpg
442422202600074,20260805,황지중앙시장오복떡집부근,고양이,코리안 숏헤어,검은색흰색황토색조합,2026(60일미만)(년생),0.50(Kg),보호중,M,N,오복떡집 부근 수컷 2개월령 500그람 호피무늬,태백시유기동물보호소,010-6380-5566,강원도 태백시 문의재로 5 (통동) ,,20260806,20260818,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608061608329.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608061608374[2].jpg
442422202600073,20260805,황연동 솔안길 경로당부근,개,믹스견,검정&흰색,2026(60일미만)(년생),5.00(Kg),종료(반환),M,N,솔안길 부근 수컷 5키로 2달 전후 검정 흰색 조합,태백시유기동물보호소,010-6380-5566,강원도 태백시 문의재로 5 (통동) ,,20260806,20260818,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608061308806.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608061308840.jpg
442419202600658,20260805,한라비발디앞도로,개,믹스견,갈색,2022(년생),9(Kg),보호중,M,N,"털갈이중, 경계심, 얼굴이 삼각형모양",원주시동물보호센터,033-731-1119,강원특별자치도 원주시 호저면 칠봉로 109-17  ,,20260806,20260818,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608060908881.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608060908900.jpg
441560202600876,20260805,경기 포천시 이동면 화동로 2359,고양이,코리안 숏헤어,레몬색&흰색,2023(년생),2(Kg),보호중,F,U,경계. 예민. 코 분홍. 눈곱. 콧물. 여윔. 기력 없음. 미간 및 좌안 아래 부위 상처. ,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37  ,,20260806,20260818,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608061508180.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608061508190.jpg
441414202600606,20260805,경기 연천군 전곡읍 은전로86번길 77,고양이,코리안 숏헤어,기타(회/검/흰),2021(년생),3(Kg),보호중,M,N,코분홍.골반골절의심.몸 곳곳 상처/피부병.양 윗 송곳니 깨짐. 윗앞니 3개없음. 양눈혼탁.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 ,,20260806,20260818,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608061608359.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608061608380.jpg
441414202600605,20260805,경기 연천군 백학면 석장리 백왕로 일대,개,믹스견,갈색,2026(년생),3.6(Kg),보호중,F,U,경계. 예민. 겁 있음. 방어적 입질 있으나 건방지게 귀여움. 파란색 노끈. 진드기 오염. ,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 ,,20260806,20260818,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/20260806160839.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/20260806160852.jpg
441414202600604,20260805,경기 연천군 백학면 석장리 백왕로 일대,개,믹스견,갈색,2026(년생),4.3(Kg),보호중,F,U,경계. 예민. 겁 있음. 돌발성 입질. 진드기 오염. 빨간 바탕에 노란 띠 목줄+은색 방울. 양 눈 결막염.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 ,,20260806,20260818,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608061608827.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608061608842.jpg
441414202600603,20260805,경기 연천군 백학면 석장리 백왕로 일대,개,믹스견,갈색,2026(년생),3.4(Kg),보호중,M,N,온순. 얌전. 꼬리 흔들지만 겁 있음. 초록 바탕 노란 띠 목줄. 진드기 오염. 코 검정. ,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 ,,20260806,20260818,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608061608122.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608061608138.jpg
441409202600866,20260805,경기 김포시 월곶면 고막리 417-4,개,믹스견,갈색&검정&흰색,2019(년생),5.8(Kg),종료(반환),M,N,온순. 얌전. 약간 겁 있음. 눈물 자국. 눈곱. 코 검정. 양 눈 백내장. 치석. 꼬리 단미 안됨.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 (남면) ,,20260806,20260818,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608061608248.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608061608263.jpg
441409202600865,20260805,경기 김포시 월곶면 안진골로 75,개,푸들,기타(회/흰),2022(년생),7(Kg),보호중,M,Y,온순. 활발. 우안 결막염. 코 검정. 빨간 방울 달린 목줄. 양 슬개골. 꼬리 단미 안됨. 털 상태 양호. ,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 (남면) ,,20260806,20260818,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608061608670.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608061608684.jpg
441405202602493,20260805,기흥구 지곡동 297-5 용인시 공유 스튜디오,개,믹스견,흰색,2025(년생),14(Kg),보호중,F,U,"목 부상, 파란색 목줄 착용",용인시 동물보호센터,031-6193-3463,경기도 용인시 처인구 중부대로 1074-1 (삼가동) 용인시 동물보호센터,,20260806,20260818,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608051708519.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608051708231[1].jpg
441394202601437,20260805,원흥동625부근,고양이,아메리칸 쇼트헤어,은색/검정색 줄무늬,2021(년생),2.6(Kg),보호중,M,Y,유기묘,고양시동물보호센터,031-962-3232,"경기도 고양시 덕양구 고양대로 1695 (원흥동, 고양시 농업기술센터) 고양시동물보호센터",,20260806,20260818,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608052008726.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608052008777.jpg
441374202601029,20260805,팔달구 정조로715번길 26-8(매교동),개,치와와,검정색,2015(년생),2.30(Kg),종료(반환),M,U,내장형 무선식별장치 있음,수원시 동물보호센터,031-5191-3557,"경기도 수원시 영통구 광교호수로 234 (하동, 수원시 동물보호센터) 하동 40-10",410160010368746,20260806,20260818,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608061008536.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608061008559.jpg
